category1_code,category2_code,product_code,title,itemurl,imageurl,price,clean_title,title_length,image_path,label
EYEWEAR,EYEGLASSES,PA75268,Schildpatt & goldfarben,https://www.chanel.com/de/brillen/p/A75268X01081V107751NOCCI/schmetterlingsfoermige-korrekturfassung-schildpatt-goldfarben/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-eyeglasses-tortoise-gold-acetate-acetate-packshot-default-a75268x01081v1077-9518590591006.jpg",360.0,schildpatt & goldfarben,23,images_cache/PA75268.jpg,14
FASHION,COSTUME JEWELRY,PABB243B13560,Metall  Glasperlen & Strass  Goldfarben  Perlmuttweiß & Kristall,https://www.chanel.com/de/mode/p/ABB243B13560NQ105/lange-halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-pearly-white-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abb243b13560nq105-9524088602654.jpg",3800.0,metall  glasperlen & strass  goldfarben  perlmuttweiß & kristall,64,images_cache/PABB243B13560.jpg,10
FASHION,COSTUME JEWELRY,PABB292B13554,Metall  Glasperlen & Strass  Goldfarben  Blau & Schwarz,https://www.chanel.com/de/mode/p/ABB292B13554NQ109/halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-gold-blue-black-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue3-abb292b13554nq109-9524090765342.jpg",1760.0,metall  glasperlen & strass  goldfarben  blau & schwarz,55,images_cache/PABB292B13554.jpg,10
FASHION,COSTUME JEWELRY,PABB864B14483,Metall  Harz & Strass  Goldfarben  Rosa & Kristall,https://www.chanel.com/de/mode/p/ABB864B14483NS280/halskette-mit-anhaenger-metall-harz-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-necklace-gold-pink-crystal-metal-resin-strass-metal-resin-strass-packshot-artistique-vue2-abb864b14483ns280-9527437295646.jpg",990.0,metall  harz & strass  goldfarben  rosa & kristall,50,images_cache/PABB864B14483.jpg,10
FASHION,COSTUME JEWELRY,PABB913B14522,Metall & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB913B14522NS360/halskette-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-gold-black-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb913b14522ns360-9527433527326.jpg",3370.0,metall & strass  goldfarben  schwarz & kristall,47,images_cache/PABB913B14522.jpg,10
FASHION,COSTUME JEWELRY,PABB929B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB929B14710NS686/choker-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abb929b14710ns686-9527433887774.jpg",1050.0,metall  glasperlen & strass  silberfarben  schwarz & kristall,61,images_cache/PABB929B14710.jpg,10
FASHION,COSTUME JEWELRY,PABB956B14374,Metall & Strass  Goldfarben & Kristall,https://www.chanel.com/de/mode/p/ABB956B14374NS027/ohrringe-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb956b14374ns027-9527433789470.jpg",710.0,metall & strass  goldfarben & kristall,38,images_cache/PABB956B14374.jpg,10
FASHION,COSTUME JEWELRY,PABC048B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABC048B14710NS686/lange-halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abc048b14710ns686-9527291510814.jpg",2280.0,metall  glasperlen & strass  silberfarben  schwarz & kristall,61,images_cache/PABC048B14710.jpg,10
FASHION,COSTUME JEWELRY,PABC049B14710,Metall  Glasperlen & Strass  Silberfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABC049B14710NS686/lange-halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-silver-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abc049b14710ns686-9527292198942.jpg",2210.0,metall  glasperlen & strass  silberfarben  schwarz & kristall,61,images_cache/PABC049B14710.jpg,10
FASHION,COSTUME JEWELRY,PABC127B14704,Metall  Glasperlen & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABC127B14704NS707/ohrclips-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clip-on-pendants-gold-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abc127b14704ns707-9527289643038.jpg",1820.0,metall  glasperlen & strass  goldfarben  schwarz & kristall,59,images_cache/PABC127B14704.jpg,10
FASHION,COSTUME JEWELRY,PABC255B14727,Metall & Harz  Schwarz  Rosa & goldfarben,https://www.chanel.com/de/mode/p/ABC255B14727NS733/armreifen-metall-harz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cuff-black-pink-gold-resin-metal-resin-metal-packshot-artistique-vue1-abc255b14727ns733-9527289741342.jpg",2220.0,metall & harz  schwarz  rosa & goldfarben,41,images_cache/PABC255B14727.jpg,10
FASHION,SMALL LEATHER GOODS,PAP3568B14298,Harz & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AP3568B1429894305/pochette-mit-kette-harz-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-black-resin-gold-tone-metal-resin-gold-tone-metal-packshot-artistique-vue2-ap3568b1429894305-9527285514270.jpg",2900.0,harz & goldfarbenes metall  schwarz,35,images_cache/PAP3568B14298.jpg,34
MAKEUP,FACE,PP020953,HUILE BELLE MINE ILLUMINATRICE REISEGRÖSSE,https://www.chanel.com/de/make-up/p/186808/les-beiges-huile-belle-mine-illuminatrice-reisegroesse/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-illuminating-oil-br-face-body-and-hair-1fl-oz--packshot-default-186808-9521533943838.jpg",56.0,huile belle mine illuminatrice reisegrösse,42,images_cache/PP020953.jpg,16
FRAGRANCE,BATH AND BODY,PP105748,N°5 HYDRATISIERENDE KÖRPEREMULSION,https://www.chanel.com/de/parfum/p/105748/n5-hydratisierende-koerperemulsion/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/n-5-the-body-lotion-6-8fl-oz--packshot-default-105748-8835353247774.jpg",60.0,n°5 hydratisierende körperemulsion,34,images_cache/PP105748.jpg,0
FRAGRANCE,WOMEN,PP112430,EAU DE PARFUM ZERSTÄUBER,https://www.chanel.com/de/parfum/p/112530/allure-eau-de-parfum-zerstaeuber/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/allure-eau-de-parfum-spray-3-4fl-oz--packshot-default-112530-8824193548318.jpg",157.0,eau de parfum zerstäuber,24,images_cache/PP112430.jpg,38
FRAGRANCE,MEN,PP114700,DEODORANT STICK,https://www.chanel.com/de/parfum/p/114700/egoiste-deodorant-stick/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/egoiste-deodorant-stick-2oz--packshot-default-114700-8824201314334.jpg",39.0,deodorant stick,15,images_cache/PP114700.jpg,21
FASHION,HANDBAGS,PAS4397B14558,Wollfilz & goldfarbenes Metall  Anthrazit,https://www.chanel.com/de/mode/p/AS4397B14558NJ570/minitasche-wollfilz-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/mini-messenger-bag-charcoal-felt-gold-tone-metal-felt-gold-tone-metal-packshot-artistique-vue3-as4397b14558nj570-9527183376414.jpg",4900.0,wollfilz & goldfarbenes metall  anthrazit,41,images_cache/PAS4397B14558.jpg,17
FASHION,HANDBAGS,PAS4418B14334,Pailletten & Metall mit Ruthenium-Finish  Schwarz  Weiß & Blau,https://www.chanel.com/de/mode/p/AS4418B14334NS646/kleine-pattentasche-pailletten-metall-mit-ruthenium-finish/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-flap-bag-black-white-blue-sequins-ruthenium-finish-metal-sequins-ruthenium-finish-metal-packshot-artistique-vue4-as4418b14334ns646-9527176790046.jpg",7200.0,pailletten & metall mit ruthenium-finish  schwarz  weiß & blau,62,images_cache/PAS4418B14334.jpg,17
FASHION,SHOES,PG45276B14422,Lammleder & Rips  Schwarz,https://www.chanel.com/de/mode/p/G45276B1442294305/mokassins-lammleder-rips/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/moccasins-black-lambskin-grosgrain-lambskin-grosgrain-packshot-artistique-vue3-g45276b1442294305-9527205691422.jpg",1250.0,lammleder & rips  schwarz,25,images_cache/PG45276B14422.jpg,33
JEWELRY,EARRINGS,PJ11658,18 Karat Rotgold  Diamanten,https://www.chanel.com/de/schmuck/p/J11658/extrait-de-camelia-ohrringe/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/extrait-de-camelia-earrings-pink-pink-gold-diamond-packshot-default-j11658-8825238224926.jpg",6050.0,18 karat rotgold  diamanten,27,images_cache/PJ11658.jpg,11
JEWELRY,BROOCHES,PJ11811,18 Karat Gelbgold  Diamanten,https://www.chanel.com/de/schmuck/p/J11811/sous-le-signe-du-lion-brosche/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sous-le-signe-du-lion-brooch-yellow-diamond-yellow-gold-packshot-default-j11811-8831630639134.jpg",27100.0,18 karat gelbgold  diamanten,28,images_cache/PJ11811.jpg,5
JEWELRY,COCO CRUSH,PJ12304,Steppmotiv  18 Karat Weißgold  Diamant,https://www.chanel.com/de/schmuck/p/J12304/coco-armband/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coco-bracelet-white-white-gold-packshot-default-j12304-9516325503006.jpg",2460.0,steppmotiv  18 karat weißgold  diamant,38,images_cache/PJ12304.jpg,9
FASHION,SMALL LEATHER GOODS,PAP1447B02916,Lammleder & goldfarbenes Metall  Rosa,https://www.chanel.com/de/mode/p/AP1447B02916NR647/pochette-mit-kette-lammleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/clutch-with-chain-pink-lambskin-gold-tone-metal-lambskin-gold-tone-metal-packshot-artistique-vue3-ap1447b02916nr647-9527286235166.jpg",2650.0,lammleder & goldfarbenes metall  rosa,37,images_cache/PAP1447B02916.jpg,34
FASHION,HANDBAGS,PAS3262B08037,Glänzendes Kalbsleder & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AS3262B0803794305/grosse-chanel-22-tasche-glaenzendes-kalbsleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chanel-22-large-handbag-black-shiny-calfskin-gold-tone-metal-shiny-calfskin-gold-tone-metal--packshot-artistique-vue3-as3262b0803794305-9524769456158.jpg",6250.0,glänzendes kalbsleder & goldfarbenes metall  schwarz,52,images_cache/PAS3262B08037.jpg,17
FASHION,HANDBAGS,PAS3313B08037,Glänzendes Kalbsleder & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AS3313B0803794305/grosser-rucksack-chanel-22-glaenzendes-kalbsleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/large-back-pack-chanel-22-black-shiny-calfskin-gold-tone-metal-shiny-calfskin-gold-tone-metal--packshot-artistique-vue2-as3313b0803794305-8858294779934.jpg",5800.0,glänzendes kalbsleder & goldfarbenes metall  schwarz,52,images_cache/PAS3313B08037.jpg,17
EYEWEAR,SUNGLASSES,PA71525,Schwarz. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71525X08101S104754POCCI/schmetterlingsfoermige-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-black-acetate-acetate-packshot-default-a71525x08101s1047-9522108301342.jpg",420.0,schwarz. gläser: grau  mit verlauf,34,images_cache/PA71525.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71536,Green Tortoise & Grey. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71536X08101S291253KOCCI/quadratische-brille-mit-blaulichtfilter-green-tortoise-grey/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-green-tortoise-gray-acetate-acetate-packshot-default-a71536x08101s2912-9523008405534.jpg",320.0,green tortoise & grey. gläser: transparent,42,images_cache/PA71536.jpg,2
FASHION,HANDBAGS,PAS4488B14413,Kalbsleder & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AS4488B1441394305/shopper-kalbsleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shopping-bag-black-calfskin-gold-tone-metal-calfskin-gold-tone-metal-packshot-artistique-vue2-as4488b1441394305-9527176200222.jpg",6000.0,kalbsleder & goldfarbenes metall  schwarz,41,images_cache/PAS4488B14413.jpg,17
JEWELRY,EARRINGS,PJ0464,Kleines Modell  18 Karat Weißgold  Diamanten,https://www.chanel.com/de/schmuck/p/J0464/comete-geode-ohrringe/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/comete-geode-earrings-white-diamond-white-gold-packshot-default-j0464-8825155780638.jpg",6800.0,kleines modell  18 karat weißgold  diamanten,44,images_cache/PJ0464.jpg,11
FASHION,HANDBAGS,PAS4471B14663,Tweed  Pailletten & goldfarbenes Metall  Schwarz & Weiß,https://www.chanel.com/de/mode/p/AS4471B14663M9999/box-bag-tweed-pailletten-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/box-bag-black-white-tweed-sequins-gold-tone-metal-tweed-sequins-gold-tone-metal-packshot-artistique-vue1-as4471b14663m9999-9527176626206.jpg",5400.0,tweed  pailletten & goldfarbenes metall  schwarz & weiß,55,images_cache/PAS4471B14663.jpg,17
FASHION,HANDBAGS,PAS4511B14757,Kalbslackleder & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AS4511B1475794305/kleine-box-tasche-kalbslackleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-box-bag-black-patent-calfskin-gold-tone-metal-patent-calfskin-gold-tone-metal-packshot-artistique-vue4-as4511b1475794305-9527176560670.jpg",5200.0,kalbslackleder & goldfarbenes metall  schwarz,45,images_cache/PAS4511B14757.jpg,17
FASHION,SHOES,PG45310B14598,Ziegenvelours & Rips  Schwarz,https://www.chanel.com/de/mode/p/G45310B1459894305/stiefeletten-ziegenvelours-rips/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/short-boots-black-suede-kidskin-grosgrain-suede-kidskin-grosgrain-packshot-artistique-vue3-g45310b1459894305-9527206248478.jpg",2300.0,ziegenvelours & rips  schwarz,29,images_cache/PG45310B14598.jpg,33
JEWELRY,EARRINGS,PJ11150,18 Karat Weißgold  Diamanten,https://www.chanel.com/de/schmuck/p/J11150/ruban-ohrringe/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/ruban-earrings-white-white-gold-diamond-packshot-default-j11150-8825144180766.jpg",26500.0,18 karat weißgold  diamanten,28,images_cache/PJ11150.jpg,11
FASHION,SMALL LEATHER GOODS,PA82365Y01480,Lammleder & silberfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/A82365Y01480C3906/miniversion-klassische-pochette-lammleder-silberfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/classic-mini-pouch-black-lambskin-silver-tone-metal-lambskin-silver-tone-metal-packshot-default-a82365y01480c3906-8853584379934.jpg",600.0,lammleder & silberfarbenes metall  schwarz,42,images_cache/PA82365Y01480.jpg,34
FASHION,BELTS,PAA9445B14102,Lammleder  goldfarbenes Metall & Strass  Schwarz,https://www.chanel.com/de/mode/p/AA9445B1410294305/guertel-lammleder-goldfarbenes-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/belt-black-lambskin-gold-tone-metal-strass-lambskin-gold-tone-metal-strass-packshot-artistique-vue1-aa9445b1410294305-9527219716126.jpg",1180.0,lammleder  goldfarbenes metall & strass  schwarz,48,images_cache/PAA9445B14102.jpg,1
FASHION,HEADWEAR,PAA9442B13871,Lammfell  Schwarz & Weiß,https://www.chanel.com/de/mode/p/AA9442B13871NQ798/ohrschuetzer-lammfell/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/earmuffs-black-white-shearling-lambskin-shearling-lambskin-packshot-artistique-vue1-aa9442b13871nq798-9529168265246.jpg",950.0,lammfell  schwarz & weiß,24,images_cache/PAA9442B13871.jpg,18
FASHION,SCARVES,PAA9446B13872,Lammfell  Weiß & Schwarz,https://www.chanel.com/de/mode/p/AA9446B13872NQ797/schal-lammfell/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/scarf-white-black-shearling-lambskin-shearling-lambskin-packshot-artistique-vue3-aa9446b13872nq797-9529167085598.jpg",1880.0,lammfell  weiß & schwarz,24,images_cache/PAA9446B13872.jpg,30
FASHION,CAMELLIAS,PAA9625B14805,Baumwolltweed & Wolle  Bordeaux  Rosa  Beige & Grau,https://www.chanel.com/de/mode/p/AA9625B14805NS857/kamelie-baumwolltweed-wolle/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/camellia-burgundy-pink-beige-grey-cotton-wool-tweed-cotton-wool-tweed-packshot-artistique-vue2-aa9625b14805ns857-9533696278558.jpg",790.0,baumwolltweed & wolle  bordeaux  rosa  beige & grau,51,images_cache/PAA9625B14805.jpg,7
FASHION,COSTUME JEWELRY,PABB034B13049,Metall & Strass  Silberfarben & Kristall,https://www.chanel.com/de/mode/p/ABB034B13049NO876/kreolen-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hoop-earrings-silver-crystal-metal-strass-metal-strass-packshot-artistique-vue1-abb034b13049no876-9524096892958.jpg",890.0,metall & strass  silberfarben & kristall,40,images_cache/PABB034B13049.jpg,10
